Issue Type,Status,Priority,Summary,Original Time Estimated,Total Time Spent
Task,Closed,Critical,"['Add', 'Firebase', 'Analytics', 'iOS']",90,247
Story,Closed,Blocker,"['I', 'able', 'get', 'insights', 'based', 'Account', 'Payables']",0,230
Story,Closed,Major,"['I', 'able', 'get', 'detailed', 'insights', 'based', 'AR']",480,165
Story,Closed,Major,"['I', 'get', 'analysis', 'AR', 'I', 'first', 'install', 'application']",0,75
Story,Closed,Critical,"['I', 'get', 'push', 'notification', 'week', 'spark', 'I', 'received', 'within', 'week']",0,35
Bug,Closed,Critical,"['Coming', 'back', 'app', 'tries', 'login', 'user', 'redirects', 'app', 'browser']",0,150
Story,Closed,Blocker,"['I', 'see', 'loading', 'screen', 'I', 'select', 'purchase', 'subscription', 'button', 'iOS']",30,30
Task,Done,Major,"['Clean', 'Integration', 'service']",0,150
Task,Done,Major,"['Create', 'synthetic', 'data', 'demo', 'account']",0,360
Task,Done,Major,"['Remove', 'unbounded', 'reports', 'prompt']",0,167
Task,Done,Critical,"['Switch', 'using', 'GPT4']",0,248
Bug,Done,Major,"['Null', 'response', 'queries']",0,45
Bug,Done,Major,"['Email', 'user', 'list', 'doesnt', 'match', 'user', 'accepted', 'invite']",0,15
Story,Done,Major,"['I', 'able', 'create', 'alert', 'finance', 'assistant']",0,280
Story,Done,Major,"['I', 'able', 'delete', 'alert']",0,80
Story,Done,Major,"['I', 'see', 'notifications', 'homescreen', 'alerts', 'triggered']",0,148
Story,Done,Blocker,"['I', 'able', 'set', 'email', 'option', 'receive', 'notifications']",0,155
Story,Done,Major,"['As', 'user', 'I', 'able', 'view', 'notifications', 'details']",0,20
Story,Done,Blocker,"['As', 'user', 'I', 'able', 'snooze', 'notification']",0,552
Story,Done,Major,"['As', 'user', 'I', 'able', 'view', 'alerts', 'details']",0,330
Story,Done,Major,"['As', 'user', 'I', 'able', 'view', 'alert', 'log', 'detail']",0,90
Task,Done,Major,"['Make', 'alert', 'response', 'markdown', 'summarized']",0,60
Story,Done,Major,"['As', 'user', 'I', 'able', 'see', 'activity', 'alert', 'runs', 'home', 'screen']",0,250
Story,Done,Critical,"['As', 'user', 'I', 'able', 'see', 'list', 'alerts']",0,70
Bug,Done,Blocker,"['Error', 'signing', 'new', 'weos', 'account']",0,60
Bug,Done,Critical,"['When', 'asking', 'Is', 'checking', 'account', 'balance', 'greater', '10', 'LLM', 'contradicts']",0,536
Bug,Done,Major,"['When', 'issue', 'setting', 'alert', 'NOT', 'showing', 'error']",0,140
Bug,Done,Blocker,"['Alert', 'tells', 'user', 'reports', 'use']",0,467
Bug,Done,Critical,"['Error', 'opening', 'app', 'android', 'mobile']",0,225
Story,Done,Major,"['As', 'user', 'I', 'first', 'setup', 'account', 'I', 'start', 'getting', 'insights']",0,180
Bug,Done,Major,"['Improve', 'LLM', 'error', 'responses']",0,155
Bug,Done,Critical,"['Got', 'error', 'alert', 'daily', 'though', 'I', 'created', 'alert', 'supposed', 'check', 'weekly']",0,184
Task,Done,Critical,"['Implement', 'batch', 'processing', 'alerts']",0,135
Task,Done,Critical,"['Update', 'Quickbooks', 'mapping']",0,190
Bug,Done,Major,"['Alert', 'Schedule', 'errors']",0,559
Story,Done,Critical,"['I', 'able', 'connect', 'quickbooks', 'WeOS', 'first', 'time', 'user']",0,499
Bug,Done,Minor,"['Long', 'load', 'times', 'Activity', 'Feed']",50,65
Bug,Done,Major,"['Alerts', 'repeating', 'multiple', 'times', 'prod']",0,140
Task,Done,Major,"['Tech', 'Debt', 'UXUI', 'Tweaks', 'get', 'beta', 'launch', 'ready']",0,120
Story,Done,Major,"['I', 'able', 'get', 'new', 'Insight', 'day']",0,45
Story,Done,Major,"['Add', 'placeholder', 'text', 'alert', 'create']",120,210
Task,Done,Major,"['UXUI', 'tweaks', 'part', '2']",180,210
Bug,Done,Blocker,"['Insights', 'arent', 'generated', 'based', 'prod', 'data', 'sometimes']",0,270
Task,Done,Major,"['UXUI', 'tweaks', 'part', '3']",270,300
Story,Done,Major,"['As', 'user', 'I', 'able', 'see', 'recommended', 'alerts', 'related', 'insight', 'I', 'received']",0,145
Task,Done,Major,"['Make', 'users', 'reads', 'message', 'receive', 'new', 'notifications']",0,45
Task,Done,Critical,"['Make', 'Profit', 'Loss', 'igniter', 'run', '4', 'days', 'user', 'sets']",0,75
Story,Done,Major,"['Add', 'footer', 'application']",60,116
Task,Done,Critical,"['Upgrade', 'version', 'opentelemetry', 'use']",0,240
Task,Done,Major,"['Setup', 'Prod', 'environment']",240,498
Subtask,Done,Major,"['Setup', 'environment', 'apple', 'id']",120,150
Subtask,Done,Major,"['Setup', 'OAuth', 'Config', 'Apple', 'Service']",60,60
Subtask,Done,Major,['Feedback'],0,540
Subtask,Done,Major,"['Implement', 'GetInfo']",30,40
Subtask,Done,Major,"['Implement', 'GetInfo']",60,60
Subtask,Done,Major,"['Setup', 'login', 'endpoint']",60,60
Subtask,Done,Major,"['Implement', 'Cache', 'service', 'interface', 'Azure', 'Service']",60,66
Subtask,Done,Major,"['Setup', 'system', 'initiating', 'password', 'reset']",60,110
Subtask,Done,Major,"['Setup', 'endpoint', 'updating', 'password', 'reset']",0,90
Subtask,To Do,Major,"['Update', 'github', 'actions', 'push', 'azure']",240,330
Subtask,Done,Major,"['Setup', 'authentication', 'login']",240,270
Subtask,Done,Major,"['Setup', 'container']",120,190
Subtask,To Do,Major,"['Setup', 'api', 'gateway']",30,120
Subtask,Done,Major,"['setup', 'onboarding', 'screens']",0,180
Subtask,In Progress,Major,"['fix', 'failing', 'tests']",0,60
Subtask,Done,Major,"['setup', 'email', 'service']",0,70
Subtask,Done,Major,"['model', 'tutor', 'service']",60,60
Subtask,Done,Major,"['create', 'entities', 'receivers', 'etc']",60,60
Subtask,Done,Major,"['add', 'screens', 'admin', 'managing', 'prompt']",60,60
Subtask,Done,Major,"['Add', 'concept', 'tags']",60,60
Subtask,Done,Major,"['Update', 'question', 'form', 'allow', 'user', 'specify', 'identifier']",60,60
Subtask,Done,Major,"['Update', 'question', 'form', 'multemdia', 'could', 'uploaded', 'added', 'link']",60,60
Subtask,Done,Major,"['Make', 'id', 'question', 'generated']",30,30
Subtask,Done,Major,"['Add', 'multimedia', 'concept', 'answers']",60,60
Subtask,Done,Major,"['Import', 'learning', 'objectives']",180,300
Subtask,Done,Major,"['Update', 'UI', 'auto', 'complete']",120,180
Subtask,Done,Major,"['Setup', 'build', 'keys', 'app', 'store']",120,120
Subtask,Done,Major,"['First', 'deploy', 'test', 'flight']",60,60
Subtask,Done,Major,"['Add', 'endpoint', 'creating', 'question', 'bank']",120,120
Subtask,Done,Major,"['Add', 'endpoint', 'managing', 'topics']",60,60
Subtask,Done,Major,"['Add', 'screen', 'uploading', 'CSV', 'objectives']",60,75
Subtask,Done,Major,['Feedback'],0,100
Subtask,Done,Major,"['Hook', 'creation', 'screen', 'API']",120,120
Subtask,Done,Major,"['Update', 'block', 'domain', 'entity', 'logic', 'generating', 'block']",60,60
Subtask,Done,Major,"['Setup', 'question', 'service', 'return', 'list', 'questions']",120,120
Subtask,Done,Major,"['Add', 'entity', 'submission', 'block']",120,120
Subtask,Done,Major,"['Add', 'pinia', 'store', 'tracking', 'progress', 'block', 'navigating', 'block']",60,180
Subtask,Done,Major,"['update', 'block', 'track', 'time', 'remaining']",60,240
Subtask,Done,Major,"['track', 'end', 'time']",30,30
Subtask,Done,Major,"['Add', 'entity', 'recording', 'answer']",60,60
Subtask,Done,Major,"['Add', 'query', 'tutor', 'endpoint']",15,15
Subtask,Done,Major,"['instantiate', 'LLM', 'Service']",15,15
Subtask,Done,Major,"['Add', 'controller', 'get', 'list', 'organ', 'systems', 'along', 'user', 'scores', 'percentiles']",120,120
Subtask,Done,Major,"['update', 'chat', 'receiver', 'filter', 'tutor']",15,30
Subtask,Done,Major,"['Add', 'review', 'tutor', 'receiver']",120,120
Subtask,Done,Major,"['create', 'tutor', 'service', 'app']",60,60
Subtask,Done,Major,"['update', 'app', 'send', 'request', 'tutor', 'endpoint', 'tutor', 'service']",60,146
Subtask,Done,Major,"['update', 'app', 'send', 'request', 'endpoint', 'tutor', 'service']",60,60
Subtask,Done,Major,"['Setup', 'query', 'service']",60,60
Subtask,Done,Major,"['create', 'event', 'handler', 'creating', 'chat']",60,60
Subtask,Done,Major,"['create', 'event', 'handler', 'creating', 'message']",60,90
Subtask,Done,Major,"['Add', 'tutor', 'property', 'prompt']",60,20
Subtask,Done,Major,"['update', 'app', 'add', 'menu', 'select', 'tutor', 'creating', 'prompt']",60,15
Subtask,Done,Major,"['update', 'app', 'make', 'tutor', 'available', 'reviewing', 'question']",60,60
Subtask,Done,Major,"['Add', 'domain', 'entity', 'user', 'feedback']",60,60
Subtask,Done,Major,"['Update', 'handler', 'send', 'email', 'admins', 'user', 'feedback', 'added']",60,90
Subtask,Done,Major,"['Added', 'receiver', 'endpoint', 'submitting', 'feedback']",60,60
Subtask,Done,Major,"['Show', 'list', 'feedback', 'question', 'view', 'admin']",60,60
Subtask,Done,Major,"['Hook', 'feedback', 'view', 'endpoint']",60,60
Subtask,Done,Major,"['Hook', 'explanations', 'write', 'incorrect', 'answers']",60,60
Subtask,Done,Major,"['Hook', 'block', 'results']",60,120
Subtask,Done,Major,"['Setup', 'product', 'entitlements', 'revenue', 'cat']",60,60
Subtask,Done,Major,"['Setup', 'revenue', 'cat', 'SDK', 'iOS']",60,360
Subtask,Done,Major,"['Link', 'Stripe', 'Revenue', 'Cat']",30,30
Subtask,Done,Major,"['Hook', 'subscription', 'purchase', 'UI']",0,60
Subtask,Done,Major,"['Hook', 'link', 'manage', 'subscription', 'stripe', 'web', 'purchase']",60,60
Subtask,Done,Major,"['hook', 'updated', 'list']",60,60
Subtask,Done,Major,"['Hook', 'pause', 'functionality', 'update', 'block', 'back', 'end']",60,60
Subtask,Done,Major,['Feedback'],0,60
Subtask,Done,Major,['Feedback'],0,180
Subtask,Done,Major,['Feedback'],0,120
Subtask,Done,Major,"['add', 'endpoint', 'get', 'user']",0,30
Subtask,In Progress,Major,['feedback'],0,40
Subtask,Done,Major,"['update', 'callback', 'handler', 'handle', 'apple', 'login']",0,120
Bug,To Do,Major,"['Subscription', 'working']",0,90
Bug,Closed,Major,"['Topics', 'Id', 'default', 'learning', 'objective', 'id', 'import']",0,45
Subtask,Done,Major,"['Implement', 'AWS', 'service']",60,50
Subtask,Done,Major,"['Add', 'multimedia', 'concept', 'answer', 'form']",60,150
Subtask,Done,Major,"['Setup', 'Oauth', 'config']",60,43
Subtask,Done,Major,"['Implement', 'GetInfo']",60,30
Subtask,Done,Major,"['Setup', 'base', 'app']",120,90
Subtask,Done,Major,"['Add', 'ability', 'bulk', 'actions', 'questions']",60,30
Subtask,Done,Major,"['Create', 'endpoint', 'importing', 'learning', 'objectives']",120,90
Subtask,Done,Major,"['Add', 'query', 'receiver', 'tutor', 'service']",120,90
Subtask,Done,Major,"['Setup', 'Azure', 'CLI', 'init', 'terraform', 'state']",120,71
Task,Done,Major,"['Create', 'terraform', 'module', 'Azure', 'Container', 'Instance']",120,67
Subtask,Done,Major,"['Add', 'concept', 'multimedia', 'links', 'questions']",120,60
Subtask,Done,Major,"['Fix', 'issue', 'notch']",120,60
Subtask,Done,Major,"['Add', 'endpoint', 'managing', 'sub', 'topics']",120,60
Subtask,Done,Major,"['Hook', 'front', 'end', 'display', 'question']",60,60
Subtask,Done,Major,['Feedback'],120,60
Subtask,Done,Major,"['Setup', 'container', 'registry']",120,30
Story,Done,Blocker,"['I', 'able', 'cancel', 'subscription']",0,180
Story,Done,Blocker,"['I', 'able', 'create', 'test', 'test', 'mode']",0,180
 Subtask,Done,Major,"['Deploy', 'Tutor', 'Service', 'Wepala']",120,150
Task,In Progress,Blocker,"['Create', 'terraform', 'module', 'Azure', 'VPC']",0,130
Bug,Done,Blocker,"['Cant', 'Delete', 'user', 'admin']",0,150
Task,Done,Blocker,"['Switch', 'using', 'custom', 'scheme']",0,20
Task,Done,Critical,"['Make', 'questions', 'repeated']",0,90
Story,Done,Critical,"['I', 'go', 'back', 'question', 'list', 'page', 'I', 'I', 'edit', 'question']",60,55
Task,Done,Critical,"['Setup', 'encoding', 'learning', 'objectives', 'import']",60,30
 Subtask,Done,Major,"['Update', 'entities']",60,420
 Subtask,Done,Major,"['Add', 'endpoint', 'upserting', 'disciplines']",60,60
 Subtask,Done,Major,"['Add', 'endpoint', 'upserting', 'compentency']",60,60
 Subtask,Done,Major,"['Add', 'question', 'edit', 'enpoint']",0,60
 Subtask,Done,Major,"['Add', 'question', 'create', 'screen']",60,60
 Subtask,Done,Major,"['Add', 'organ', 'system', 'screens']",60,60
 Subtask,Done,Major,"['Hook', 'question', 'create']",120,60
Task,Done,Major,"['Create', 'Pages', 'Navigation', 'app']",360,369
Task,Done,Major,"['Create', 'Poll', 'Functionality']",960,658
Task,Done,Major,"['Build', 'App', 'loadfirst', 'open', 'flow', 'according', 'design']",0,150
Task,Done,Major,"['Build', 'design', 'feedHome', 'page', 'And', 'Create', 'Poll', 'Page']",0,590
Task,Done,Blocker,"['create', 'endpoint', 'sending', 'poll', 'vote']",120,242
Task,Done,Major,"['Image', 'Service', 'Restructure']",150,167
Task,Done,Major,"['Misc', 'Tweaks', 'Fixes']",0,648
Subtask,Done,Major,"['Add', 'endpoint', 'list', 'test', 'frameworks']",60,60
Subtask,Done,Minor,"['Setup', 'Google', 'App', 'Microsoft', 'App', 'Facebook', 'app', 'Apollo']",60,60
Subtask,Done,Major,"['Add', 'child', 'dashboard']",120,120
Subtask,Done,Major,"['Add', 'view', 'child', 'endpoint']",60,60
Subtask,Done,Major,"['Add', 'endpoint', 'viewing', 'list', 'exercises']",60,60
Subtask,Done,Major,"['Add', 'endpoint', 'viewing', 'exercise', 'detail']",120,120
Subtask,Done,Major,"['Add', 'endpoint', 'submitting', 'answer']",120,186
Subtask,Done,Major,"['Add', 'endpoint', 'grading', 'getting', 'answers', 'exercise']",120,540
Subtask,Done,Major,"['Add', 'screen', 'reviewing', 'answers']",120,300
Subtask,Done,Major,"['Add', 'endpoint', 'viewing', 'test', 'objectives', 'strand']",60,60
Subtask,Done,Major,"['finalize', 'endpoints']",60,75
Subtask,Done,Major,"['Add', 'create', 'form']",60,60
Subtask,Done,Major,"['Create', 'generic', 'prompt', 'generating', 'questions']",60,70
Subtask,Done,Major,"['Create', 'receiver', 'generating', 'questions']",60,210
Subtask,Done,Major,"['Add', 'screen', 'creatingupdatingtesting', 'prompt']",60,60
Subtask,Done,Major,"['Add', 'endpoint', 'upserting', 'prompt']",60,60
Subtask,Done,Major,['Feedback'],0,150
Subtask,Done,Major,"['Implement', 'RevenueCat', 'service', 'IAM']",120,120
Subtask,Done,Major,"['Add', 'subscription', 'screens']",60,150
Subtask,Done,Major,['Feedback'],60,325
Subtask,Done,Major,['Feedback'],0,90
Subtask,Done,Major,"['Update', 'UI', 'allow', 'adding', 'sub', 'questions']",60,60
Subtask,Done,Major,"['Update', 'question', 'upsert', 'endpoint', 'allow', 'passing', 'sub', 'parts']",60,60
Subtask,Done,Major,"['add', 'screen', 'adding', 'child']",60,90
 Subtask,To Do,Major,"['Update', 'question', 'upsert', 'endpoint', 'receive', 'multiple', 'test', 'objectives']",0,60
Subtask,Done,Major,"['Get', 'student', 'creation', 'working', 'test', 'service']",60,150
Subtask,Done,Major,"['add', 'endpoint', 'viewing', 'answer']",0,15
Subtask,Done,Major,"['Make', 'email', 'entered', 'student', 'invite', 'sent']",120,120
Subtask,Done,Major,['Feedback'],0,60
Subtask,Done,Major,['Feedback'],0,390
Subtask,Done,Major,['Feedback'],0,210
Subtask,Done,Major,"['Update', 'exercise', 'upsert', 'receiver', 'return', '402', 'user', 'doesnt', 'subscription']",60,75
Subtask,Done,Major,"['Add', 'endpoint', 'IAM', 'get', 'updated', 'JWT']",0,210
Subtask,Done,Major,"['Add', 'endpoint', 'getting', 'stats', 'exercise']",120,204
Subtask,Done,Major,"['Hook', 'UI', 'backend']",120,255
Subtask,Done,Major,"['Add', 'subscription', 'ID', 'JWT']",60,180
Subtask,Done,Major,"['Add', 'list', 'screen', 'exercises']",60,60
Subtask,Done,Major,"['Add', 'form', 'creatingupdating', 'exercise']",120,411
Subtask,Done,Major,"['add', 'ela', 'writing', 'subject']",120,300
Subtask,Done,Major,"['setup', 'different', 'types', 'essays', 'strands']",0,120
Subtask,Done,Major,"['Add', 'screens', 'selecting', 'strand', 'questions']",0,210
Task,Done,Major,"['Get', 'speed', 'Image', 'Server']",240,235
Task,Done,Major,"['Create', 'Apollo', 'RN', 'project', 'Repo']",60,45
Subtask,Done,Major,"['Add', 'screen', 'viewing', 'question']",180,234
Subtask,Done,Major,"['Record', 'time', 'spent', 'question']",60,100
Subtask,Done,Major,"['Update', 'tally', 'show', 'questions', 'whole', 'question', 'part', 'individually']",60,100
Subtask,Done,Major,"['Setup', 'revenue', 'cat']",60,30
Subtask,Done,Major,['Feedback'],60,30
Subtask,Done,Major,"['Update', 'Question', 'generation', 'accommodate', 'multi', 'part', 'questions']",60,30
Subtask,Done,Major,"['Add', 'total', 'metrics', 'top']",60,25
Task,Done,Major,"['Import', 'test', 'objectives', 'CSV']",60,60
 Subtask,Done,Major,"['Process', 'subjectsstrands', 'substrands']",60,60
 Subtask,Done,Major,"['Process', 'test', 'objectives', 'thinking', 'process']",60,80
Subtask,Done,Major,"['Import', 'questions', 'CSV']",60,76
Subtask,Done,Major,"['Setup', 'dashboard', 'logged', 'Parent']",120,60
Subtask,Done,Major,"['Add', 'screen', 'creating', 'child']",120,60
Subtask,Done,Major,"['Add', 'screen', 'listing', 'filtering', 'exercises']",180,120
Subtask,Done,Major,"['Add', 'endpoint', 'upserting', 'exercise']",120,480
Subtask,Done,Major,"['Add', 'endpoint', 'creating', 'crafted', 'exercise']",120,60
Subtask,Done,Major,"['Update', 'front', 'end', 'use', 'revenue', 'cat']",120,15
Task,Done,Major,"['Build', 'Design', 'Profile', 'Page']",180,165
Task,Done,Major,"['Poll', 'Service', 'Restructure']",150,25
Subtask,Done,Major,"['Add', 'screen', 'lists', 'SEA', 'strands']",180,30
Task,Done,,"['create', 'endpoint', 'adding', 'poll']",240,1
 Subtask,Done,Major,"['Add', 'input', 'upload', 'image']",30,30
 Subtask,Done,Major,"['Get', 'image', 'upload', 'working']",60,20
Task,Done,Blocker,"['setup', 'aws', 'amplify']",360,609
Task,Done,Blocker,"['create', 'binary', 'poll', 'screen']",360,725
Task,Done,Blocker,"['create', 'image', 'poll', 'screen']",480,1386
Subtask,Done,,"['parentIssuegetKey', 'add', 'method', 'getting', 'poll', 'id']",120,268
Subtask,Done,,"['parentIssuegetKey', 'create', 'component', 'sharing', 'poll', 'url']",120,190
Task,Done,Blocker,"['implement', 'deeplink']",240,841
Task,Done,Blocker,"['create', 'poll', 'results', 'screen']",240,633
Task,Done,,"['create', 'screen', 'voting', 'binary', 'poll']",360,446
Task,Done,Blocker,"['add', 'share', 'button', 'poll', 'results']",120,222
Task,Done,,"['create', 'dynamodb', 'adapter', 'accounts']",180,495
Task,Done,Major,"['Changes', 'UI', 'app', 'header', 'got', 'header', 'navigation', 'play', 'nicely']",240,240
Task,Done,Major,"['Create', 'landing', 'page']",480,689
Task,Done,Major,"['Create', 'demographic', 'break', 'sreen']",240,949
Task,Done,Major,"['Finish', 'polls', 'section']",180,277
Task,Done,Major,"['Design', 'Poll', 'API']",180,276
Task,Done,Major,"['Automate', 'build', 'process']",240,338
